2026-01-29 14:02:06.618 [main] INFO  smartebao.guide.CrawlerApplication - Starting CrawlerApplication using Java 1.8.0_442 on qiyuzhengdeMac-mini.local with PID 91611 (/Users/qiyuzheng/Desktop/java_project/kaoyoungCrawler/target/classes started by qiyuzheng in /Users/qiyuzheng/Desktop/java_project/kaoyoungCrawler)
2026-01-29 14:05:57.806 [http-nio-8090-exec-2] INFO  smartebao.guide.utils.LogUtils - Entering method: CrawlerWebSocketHandler.handleIdleStatusUpdate with params: [client_fp_iu4mw1], RequestId: 5009db534345438f9404e21a16e21f8b
2026-01-29 14:05:57.809 [http-nio-8090-exec-2] INFO  smartebao.guide.utils.LogUtils - 客户端 client_fp_iu4mw1 空闲状态更新: false, 空闲持续时间: N/A, RequestId: 5009db534345438f9404e21a16e21f8b
2026-01-29 14:05:57.810 [http-nio-8090-exec-2] INFO  smartebao.guide.utils.LogUtils - Exiting method: CrawlerWebSocketHandler.handleIdleStatusUpdate with result: Idle status updated, RequestId: 5009db534345438f9404e21a16e21f8b
2026-01-29 14:05:57.810 [http-nio-8090-exec-2] INFO  smartebao.guide.utils.LogUtils - Exiting method: CrawlerWebSocketHandler.onMessage with result: Message processed, RequestId: N/A
2026-01-29 14:06:02.522 [http-nio-8090-exec-3] INFO  smartebao.guide.utils.LogUtils - Entering method: CrawlerWebSocketHandler.onClose with params: [2e], RequestId: 5f221dab9e784c68a4233feda8419206
2026-01-29 14:06:02.527 [http-nio-8090-exec-4] INFO  smartebao.guide.utils.LogUtils - Entering method: CrawlerWebSocketHandler.onOpen with params: [2f], RequestId: c40f2d6d128846d895c624230fcb257d
2026-01-29 14:06:02.527 [http-nio-8090-exec-4] INFO  smartebao.guide.utils.LogUtils - WebSocket连接建立成功 - token: eyJhbGciOiJIUzUxMiJ9..., RequestId: c40f2d6d128846d895c624230fcb257d
2026-01-29 14:06:02.532 [http-nio-8090-exec-4] INFO  smartebao.guide.utils.LogUtils - 认证成功，准备发送认证成功消息 - clientId: client_fp_hhp17p, username: 1, RequestId: c40f2d6d128846d895c624230fcb257d
2026-01-29 14:06:02.532 [http-nio-8090-exec-4] INFO  smartebao.guide.utils.LogUtils - 已发送认证成功消息，等待客户端注册 - clientId: client_fp_hhp17p, username: 1, RequestId: c40f2d6d128846d895c624230fcb257d
2026-01-29 14:06:02.532 [http-nio-8090-exec-4] INFO  smartebao.guide.utils.LogUtils - Exiting method: CrawlerWebSocketHandler.onOpen with result: Connection established, RequestId: c40f2d6d128846d895c624230fcb257d
2026-01-29 14:06:02.533 [http-nio-8090-exec-3] INFO  smartebao.guide.utils.LogUtils - 客户端 client_fp_hhp17p 已断开连接, RequestId: 5f221dab9e784c68a4233feda8419206
2026-01-29 14:06:02.534 [http-nio-8090-exec-3] INFO  smartebao.guide.utils.LogUtils - Exiting method: CrawlerWebSocketHandler.onClose with result: Connection closed, RequestId: 5f221dab9e784c68a4233feda8419206
2026-01-29 14:06:02.535 [http-nio-8090-exec-5] INFO  smartebao.guide.utils.LogUtils - Entering method: CrawlerWebSocketHandler.onMessage with params: [{"type":"register","payload":{"username":"1","currentUrl":"https://client.smartebao.com/manifest/ISF-control","supportTaskTypes":"product_crawl,article_crawl,idle_task","idleStatus":false},"clientId":"client_fp_iu4mw1","timestamp":1769666762534}], RequestId: c47a4601da4d4688bdf3d8c9cd1056df
2026-01-29 14:06:02.535 [http-nio-8090-exec-5] INFO  smartebao.guide.utils.LogUtils - Entering method: CrawlerWebSocketHandler.handleRegister with params: [client_fp_iu4mw1], RequestId: 045a989bf4d94974831f85d371bd10f9
2026-01-29 14:06:02.541 [http-nio-8090-exec-5] INFO  smartebao.guide.utils.LogUtils - Entering method: CrawlerWebSocketHandler.sendScriptsToClient with params: [client_fp_iu4mw1], RequestId: 9a811514a2e04d099153e3c1dad079bc
2026-01-29 14:06:02.544 [http-nio-8090-exec-5] INFO  smartebao.guide.utils.LogUtils - 已向客户端 client_fp_iu4mw1 下发 4 个脚本, RequestId: 9a811514a2e04d099153e3c1dad079bc
2026-01-29 14:06:02.544 [http-nio-8090-exec-5] INFO  smartebao.guide.utils.LogUtils - Exiting method: CrawlerWebSocketHandler.sendScriptsToClient with result: Scripts sent, RequestId: 9a811514a2e04d099153e3c1dad079bc
2026-01-29 14:06:02.544 [http-nio-8090-exec-5] INFO  smartebao.guide.utils.LogUtils - 客户端 client_fp_iu4mw1 注册成功，空闲状态: false, RequestId: N/A
2026-01-29 14:06:02.544 [http-nio-8090-exec-5] INFO  smartebao.guide.utils.LogUtils - Exiting method: CrawlerWebSocketHandler.handleRegister with result: Client registered, RequestId: N/A
2026-01-29 14:06:02.544 [http-nio-8090-exec-5] INFO  smartebao.guide.utils.LogUtils - Exiting method: CrawlerWebSocketHandler.onMessage with result: Message processed, RequestId: N/A
2026-01-29 14:06:07.537 [http-nio-8090-exec-7] INFO  smartebao.guide.utils.LogUtils - Entering method: CrawlerWebSocketHandler.onClose with params: [2f], RequestId: 62aea892064d444585266b1791fa57f8
2026-01-29 14:06:07.541 [http-nio-8090-exec-6] INFO  smartebao.guide.utils.LogUtils - Entering method: CrawlerWebSocketHandler.onOpen with params: [30], RequestId: 07ce15f221e442beb6d9aa96737f01db
2026-01-29 14:06:07.542 [http-nio-8090-exec-6] INFO  smartebao.guide.utils.LogUtils - WebSocket连接建立成功 - token: eyJhbGciOiJIUzUxMiJ9..., RequestId: 07ce15f221e442beb6d9aa96737f01db
2026-01-29 14:06:07.546 [http-nio-8090-exec-6] INFO  smartebao.guide.utils.LogUtils - 认证成功，准备发送认证成功消息 - clientId: client_fp_hhp17p, username: 1, RequestId: 07ce15f221e442beb6d9aa96737f01db
2026-01-29 14:06:07.546 [http-nio-8090-exec-7] INFO  smartebao.guide.utils.LogUtils - 客户端 client_fp_hhp17p 已断开连接, RequestId: 62aea892064d444585266b1791fa57f8
2026-01-29 14:06:07.546 [http-nio-8090-exec-7] INFO  smartebao.guide.utils.LogUtils - Exiting method: CrawlerWebSocketHandler.onClose with result: Connection closed, RequestId: 62aea892064d444585266b1791fa57f8
2026-01-29 14:06:07.546 [http-nio-8090-exec-6] INFO  smartebao.guide.utils.LogUtils - 已发送认证成功消息，等待客户端注册 - clientId: client_fp_hhp17p, username: 1, RequestId: 07ce15f221e442beb6d9aa96737f01db
2026-01-29 14:06:07.547 [http-nio-8090-exec-6] INFO  smartebao.guide.utils.LogUtils - Exiting method: CrawlerWebSocketHandler.onOpen with result: Connection established, RequestId: 07ce15f221e442beb6d9aa96737f01db
2026-01-29 14:06:07.550 [http-nio-8090-exec-6] INFO  smartebao.guide.utils.LogUtils - Entering method: CrawlerWebSocketHandler.onMessage with params: [{"type":"register","payload":{"username":"1","currentUrl":"https://client.smartebao.com/manifest/ISF-control","supportTaskTypes":"product_crawl,article_crawl,idle_task","idleStatus":false},"clientId":"client_fp_iu4mw1","timestamp":1769666767549}], RequestId: ed41fb70fa084e5e847817a11bd1494f
2026-01-29 14:06:07.550 [http-nio-8090-exec-6] INFO  smartebao.guide.utils.LogUtils - Entering method: CrawlerWebSocketHandler.handleRegister with params: [client_fp_iu4mw1], RequestId: de96be29e62e4c70a8441d5973285096
2026-01-29 14:06:07.554 [http-nio-8090-exec-6] INFO  smartebao.guide.utils.LogUtils - Entering method: CrawlerWebSocketHandler.sendScriptsToClient with params: [client_fp_iu4mw1], RequestId: c93e7ae0f07140689a91a7ecee4c28c1
2026-01-29 14:06:07.557 [http-nio-8090-exec-6] INFO  smartebao.guide.utils.LogUtils - 已向客户端 client_fp_iu4mw1 下发 4 个脚本, RequestId: c93e7ae0f07140689a91a7ecee4c28c1
2026-01-29 14:06:07.557 [http-nio-8090-exec-6] INFO  smartebao.guide.utils.LogUtils - Exiting method: CrawlerWebSocketHandler.sendScriptsToClient with result: Scripts sent, RequestId: c93e7ae0f07140689a91a7ecee4c28c1
2026-01-29 14:06:07.557 [http-nio-8090-exec-6] INFO  smartebao.guide.utils.LogUtils - 客户端 client_fp_iu4mw1 注册成功，空闲状态: false, RequestId: N/A
2026-01-29 14:06:07.557 [http-nio-8090-exec-6] INFO  smartebao.guide.utils.LogUtils - Exiting method: CrawlerWebSocketHandler.handleRegister with result: Client registered, RequestId: N/A
2026-01-29 14:06:07.557 [http-nio-8090-exec-6] INFO  smartebao.guide.utils.LogUtils - Exiting method: CrawlerWebSocketHandler.onMessage with result: Message processed, RequestId: N/A
2026-01-29 14:06:12.554 [http-nio-8090-exec-8] INFO  smartebao.guide.utils.LogUtils - Entering method: CrawlerWebSocketHandler.onClose with params: [30], RequestId: ba69e7fcb50544b0a5330809ad589de9
2026-01-29 14:06:12.557 [http-nio-8090-exec-9] INFO  smartebao.guide.utils.LogUtils - Entering method: CrawlerWebSocketHandler.onOpen with params: [31], RequestId: 32f93181086343a98ab9cdb53031303e
2026-01-29 14:06:12.558 [http-nio-8090-exec-9] INFO  smartebao.guide.utils.LogUtils - WebSocket连接建立成功 - token: eyJhbGciOiJIUzUxMiJ9..., RequestId: 32f93181086343a98ab9cdb53031303e
2026-01-29 14:06:12.561 [http-nio-8090-exec-9] INFO  smartebao.guide.utils.LogUtils - 认证成功，准备发送认证成功消息 - clientId: client_fp_hhp17p, username: 1, RequestId: 32f93181086343a98ab9cdb53031303e
2026-01-29 14:06:12.562 [http-nio-8090-exec-9] INFO  smartebao.guide.utils.LogUtils - 已发送认证成功消息，等待客户端注册 - clientId: client_fp_hhp17p, username: 1, RequestId: 32f93181086343a98ab9cdb53031303e
2026-01-29 14:06:12.562 [http-nio-8090-exec-9] INFO  smartebao.guide.utils.LogUtils - Exiting method: CrawlerWebSocketHandler.onOpen with result: Connection established, RequestId: 32f93181086343a98ab9cdb53031303e
2026-01-29 14:06:12.562 [http-nio-8090-exec-8] INFO  smartebao.guide.utils.LogUtils - 客户端 client_fp_hhp17p 已断开连接, RequestId: ba69e7fcb50544b0a5330809ad589de9
2026-01-29 14:06:12.563 [http-nio-8090-exec-8] INFO  smartebao.guide.utils.LogUtils - Exiting method: CrawlerWebSocketHandler.onClose with result: Connection closed, RequestId: ba69e7fcb50544b0a5330809ad589de9
2026-01-29 14:06:12.563 [http-nio-8090-exec-10] INFO  smartebao.guide.utils.LogUtils - Entering method: CrawlerWebSocketHandler.onMessage with params: [{"type":"register","payload":{"username":"1","currentUrl":"https://client.smartebao.com/manifest/ISF-control","supportTaskTypes":"product_crawl,article_crawl,idle_task","idleStatus":false},"clientId":"client_fp_iu4mw1","timestamp":1769666772563}], RequestId: 3b2a20d6a1004765872de38758314abc
2026-01-29 14:06:12.565 [http-nio-8090-exec-10] INFO  smartebao.guide.utils.LogUtils - Entering method: CrawlerWebSocketHandler.handleRegister with params: [client_fp_iu4mw1], RequestId: 41a9af7dc879408d99d6ab59ce3dea25
2026-01-29 14:06:12.569 [http-nio-8090-exec-10] INFO  smartebao.guide.utils.LogUtils - Entering method: CrawlerWebSocketHandler.sendScriptsToClient with params: [client_fp_iu4mw1], RequestId: 85b2c01c6f57454798fcb5a6096d6c45
2026-01-29 14:06:12.572 [http-nio-8090-exec-10] INFO  smartebao.guide.utils.LogUtils - 已向客户端 client_fp_iu4mw1 下发 4 个脚本, RequestId: 85b2c01c6f57454798fcb5a6096d6c45
2026-01-29 14:06:12.572 [http-nio-8090-exec-10] INFO  smartebao.guide.utils.LogUtils - Exiting method: CrawlerWebSocketHandler.sendScriptsToClient with result: Scripts sent, RequestId: 85b2c01c6f57454798fcb5a6096d6c45
2026-01-29 14:06:12.572 [http-nio-8090-exec-10] INFO  smartebao.guide.utils.LogUtils - 客户端 client_fp_iu4mw1 注册成功，空闲状态: false, RequestId: N/A
2026-01-29 14:06:12.572 [http-nio-8090-exec-10] INFO  smartebao.guide.utils.LogUtils - Exiting method: CrawlerWebSocketHandler.handleRegister with result: Client registered, RequestId: N/A
2026-01-29 14:06:12.572 [http-nio-8090-exec-10] INFO  smartebao.guide.utils.LogUtils - Exiting method: CrawlerWebSocketHandler.onMessage with result: Message processed, RequestId: N/A
2026-01-29 14:06:17.571 [http-nio-8090-exec-1] INFO  smartebao.guide.utils.LogUtils - Entering method: CrawlerWebSocketHandler.onClose with params: [31], RequestId: a38dc1b59f4047b6b9034020856de8a7
2026-01-29 14:06:17.576 [http-nio-8090-exec-2] INFO  smartebao.guide.utils.LogUtils - Entering method: CrawlerWebSocketHandler.onOpen with params: [32], RequestId: 07c9bcd92ca74fb6903d4c60a3c2bf9a
2026-01-29 14:06:17.576 [http-nio-8090-exec-2] INFO  smartebao.guide.utils.LogUtils - WebSocket连接建立成功 - token: eyJhbGciOiJIUzUxMiJ9..., RequestId: 07c9bcd92ca74fb6903d4c60a3c2bf9a
2026-01-29 14:06:17.579 [http-nio-8090-exec-2] INFO  smartebao.guide.utils.LogUtils - 认证成功，准备发送认证成功消息 - clientId: client_fp_hhp17p, username: 1, RequestId: 07c9bcd92ca74fb6903d4c60a3c2bf9a
2026-01-29 14:06:17.579 [http-nio-8090-exec-2] INFO  smartebao.guide.utils.LogUtils - 已发送认证成功消息，等待客户端注册 - clientId: client_fp_hhp17p, username: 1, RequestId: 07c9bcd92ca74fb6903d4c60a3c2bf9a
2026-01-29 14:06:17.579 [http-nio-8090-exec-2] INFO  smartebao.guide.utils.LogUtils - Exiting method: CrawlerWebSocketHandler.onOpen with result: Connection established, RequestId: 07c9bcd92ca74fb6903d4c60a3c2bf9a
2026-01-29 14:06:17.581 [http-nio-8090-exec-1] INFO  smartebao.guide.utils.LogUtils - 客户端 client_fp_hhp17p 已断开连接, RequestId: a38dc1b59f4047b6b9034020856de8a7
2026-01-29 14:06:17.581 [http-nio-8090-exec-1] INFO  smartebao.guide.utils.LogUtils - Exiting method: CrawlerWebSocketHandler.onClose with result: Connection closed, RequestId: a38dc1b59f4047b6b9034020856de8a7
2026-01-29 14:06:17.582 [http-nio-8090-exec-4] INFO  smartebao.guide.utils.LogUtils - Entering method: CrawlerWebSocketHandler.onMessage with params: [{"type":"register","payload":{"username":"1","currentUrl":"https://client.smartebao.com/manifest/ISF-control","supportTaskTypes":"product_crawl,article_crawl,idle_task","idleStatus":false},"clientId":"client_fp_iu4mw1","timestamp":1769666777580}], RequestId: d5b0b5852aa54402b88dfbcc307ffd72
2026-01-29 14:06:17.583 [http-nio-8090-exec-4] INFO  smartebao.guide.utils.LogUtils - Entering method: CrawlerWebSocketHandler.handleRegister with params: [client_fp_iu4mw1], RequestId: fda9d8565d5b4b7fa387f95dc5679f76
2026-01-29 14:06:17.588 [http-nio-8090-exec-4] INFO  smartebao.guide.utils.LogUtils - Entering method: CrawlerWebSocketHandler.sendScriptsToClient with params: [client_fp_iu4mw1], RequestId: 7fd88e568a6844668ee588a94678c96e
2026-01-29 14:06:17.592 [http-nio-8090-exec-4] INFO  smartebao.guide.utils.LogUtils - 已向客户端 client_fp_iu4mw1 下发 4 个脚本, RequestId: 7fd88e568a6844668ee588a94678c96e
2026-01-29 14:06:17.592 [http-nio-8090-exec-4] INFO  smartebao.guide.utils.LogUtils - Exiting method: CrawlerWebSocketHandler.sendScriptsToClient with result: Scripts sent, RequestId: 7fd88e568a6844668ee588a94678c96e
2026-01-29 14:06:17.592 [http-nio-8090-exec-4] INFO  smartebao.guide.utils.LogUtils - 客户端 client_fp_iu4mw1 注册成功，空闲状态: false, RequestId: N/A
2026-01-29 14:06:17.592 [http-nio-8090-exec-4] INFO  smartebao.guide.utils.LogUtils - Exiting method: CrawlerWebSocketHandler.handleRegister with result: Client registered, RequestId: N/A
2026-01-29 14:06:17.592 [http-nio-8090-exec-4] INFO  smartebao.guide.utils.LogUtils - Exiting method: CrawlerWebSocketHandler.onMessage with result: Message processed, RequestId: N/A
2026-01-29 14:06:22.588 [http-nio-8090-exec-5] INFO  smartebao.guide.utils.LogUtils - Entering method: CrawlerWebSocketHandler.onClose with params: [32], RequestId: 5ea25dcd3194410f8e0c952b76fb397c
2026-01-29 14:06:22.593 [http-nio-8090-exec-7] INFO  smartebao.guide.utils.LogUtils - Entering method: CrawlerWebSocketHandler.onOpen with params: [33], RequestId: 7f2b0dbee63b4fe1a239fdc6fdb8c5f3
2026-01-29 14:06:22.595 [http-nio-8090-exec-7] INFO  smartebao.guide.utils.LogUtils - WebSocket连接建立成功 - token: eyJhbGciOiJIUzUxMiJ9..., RequestId: 7f2b0dbee63b4fe1a239fdc6fdb8c5f3
2026-01-29 14:06:22.597 [http-nio-8090-exec-7] INFO  smartebao.guide.utils.LogUtils - 认证成功，准备发送认证成功消息 - clientId: client_fp_hhp17p, username: 1, RequestId: 7f2b0dbee63b4fe1a239fdc6fdb8c5f3
2026-01-29 14:06:22.598 [http-nio-8090-exec-5] INFO  smartebao.guide.utils.LogUtils - 客户端 client_fp_hhp17p 已断开连接, RequestId: 5ea25dcd3194410f8e0c952b76fb397c
2026-01-29 14:06:22.598 [http-nio-8090-exec-7] INFO  smartebao.guide.utils.LogUtils - 已发送认证成功消息，等待客户端注册 - clientId: client_fp_hhp17p, username: 1, RequestId: 7f2b0dbee63b4fe1a239fdc6fdb8c5f3
2026-01-29 14:06:22.598 [http-nio-8090-exec-7] INFO  smartebao.guide.utils.LogUtils - Exiting method: CrawlerWebSocketHandler.onOpen with result: Connection established, RequestId: 7f2b0dbee63b4fe1a239fdc6fdb8c5f3
2026-01-29 14:06:22.598 [http-nio-8090-exec-5] INFO  smartebao.guide.utils.LogUtils - Exiting method: CrawlerWebSocketHandler.onClose with result: Connection closed, RequestId: 5ea25dcd3194410f8e0c952b76fb397c
2026-01-29 14:06:22.600 [http-nio-8090-exec-6] INFO  smartebao.guide.utils.LogUtils - Entering method: CrawlerWebSocketHandler.onMessage with params: [{"type":"register","payload":{"username":"1","currentUrl":"https://client.smartebao.com/manifest/ISF-control","supportTaskTypes":"product_crawl,article_crawl,idle_task","idleStatus":false},"clientId":"client_fp_iu4mw1","timestamp":1769666782599}], RequestId: a37b9364a2714551b1b2e10f2dbd0d3d
2026-01-29 14:06:22.600 [http-nio-8090-exec-6] INFO  smartebao.guide.utils.LogUtils - Entering method: CrawlerWebSocketHandler.handleRegister with params: [client_fp_iu4mw1], RequestId: 17fa22c009f14490a4a64354a61af46a
2026-01-29 14:06:22.604 [http-nio-8090-exec-6] INFO  smartebao.guide.utils.LogUtils - Entering method: CrawlerWebSocketHandler.sendScriptsToClient with params: [client_fp_iu4mw1], RequestId: ee57fa13f4014a2d884e203c2ee6aa94
2026-01-29 14:06:22.606 [http-nio-8090-exec-6] INFO  smartebao.guide.utils.LogUtils - 已向客户端 client_fp_iu4mw1 下发 4 个脚本, RequestId: ee57fa13f4014a2d884e203c2ee6aa94
2026-01-29 14:06:22.606 [http-nio-8090-exec-6] INFO  smartebao.guide.utils.LogUtils - Exiting method: CrawlerWebSocketHandler.sendScriptsToClient with result: Scripts sent, RequestId: ee57fa13f4014a2d884e203c2ee6aa94
2026-01-29 14:06:22.606 [http-nio-8090-exec-6] INFO  smartebao.guide.utils.LogUtils - 客户端 client_fp_iu4mw1 注册成功，空闲状态: false, RequestId: N/A
2026-01-29 14:06:22.606 [http-nio-8090-exec-6] INFO  smartebao.guide.utils.LogUtils - Exiting method: CrawlerWebSocketHandler.handleRegister with result: Client registered, RequestId: N/A
2026-01-29 14:06:22.606 [http-nio-8090-exec-6] INFO  smartebao.guide.utils.LogUtils - Exiting method: CrawlerWebSocketHandler.onMessage with result: Message processed, RequestId: N/A
2026-01-29 14:06:27.610 [http-nio-8090-exec-9] INFO  smartebao.guide.utils.LogUtils - Entering method: CrawlerWebSocketHandler.onClose with params: [33], RequestId: 9f63bd963f6246e4825293e3614be616
2026-01-29 14:06:27.629 [http-nio-8090-exec-8] INFO  smartebao.guide.utils.LogUtils - Entering method: CrawlerWebSocketHandler.onOpen with params: [34], RequestId: f360095fe4c64f49a1a1836b73f05fda
2026-01-29 14:06:27.631 [http-nio-8090-exec-8] INFO  smartebao.guide.utils.LogUtils - WebSocket连接建立成功 - token: eyJhbGciOiJIUzUxMiJ9..., RequestId: f360095fe4c64f49a1a1836b73f05fda
2026-01-29 14:06:27.634 [http-nio-8090-exec-8] INFO  smartebao.guide.utils.LogUtils - 认证成功，准备发送认证成功消息 - clientId: client_fp_hhp17p, username: 1, RequestId: f360095fe4c64f49a1a1836b73f05fda
